Depth;Sus;Cond;Auppm;Sperc
2005.5;0.013332375;1.127914294;0.010723865;0.049218023
2006;0.011411836;1.042378598;0.010723865;0.049218023
2006.5;0.000465531;0.210853365;0.025305865;0.002166062
2007;0.00191319;0.010723865;0.025305865;0.002166062
2007.5;0.003540232;0.505149978;0.093421685;0.120573931
2008;0.019282496;1.218141468;0.093421685;0.120573931
2008.5;0.02442409;1.57921178;0.127104798;0.064457989
2009;0.005243807;0.65079304;0.127104798;0.064457989
2009.5;0.01006663;0.974281359;0.481442629;0.089905111
2010;0.014363005;1.159115822;0.481442629;0.089905111
2010.5;0.012795058;1.178976947;0.413299764;0.133538908
2011;0.010596736;0.973474227;0.413299764;0.133538908
2011.5;0.013132276;1.086359831;0.303196057;0.309630167
2012;0.015265424;1.009663317;0.303196057;0.309630167
2012.5;0.023961982;1.590786124;0.721810615;0.176091259
2013;0.021623377;1.474216264;0.721810615;0.176091259
2013.5;0.003725423;0.447158031;0.990338855;0.367355921
2014;0.015359755;1.192428055;0.990338855;0.367355921
2014.5;0.045626097;1.627621851;0.269512944;0.021189299
2015;0.025766547;1.447545621;0.269512944;0.021189299
2015.5;0.006040096;0.65079304;0.269512944;0.021189299
2016;0.008195493;0.858837851;0.561101384;0.184691431
2016.5;0.00636013;0.858837851;0.561101384;0.184691431
2017;0.006983464;0.879382637;0.809559715;0.499687083
2017.5;0.011887485;1.118925753;0.025305865;0.021189299
2018;0.002526744;0.427323786;0.025305865;0.021189299
2018.5;0.005905162;0.678973376;0.193124598;0.31386722
2019;0.012837225;1.005395032;0.193124598;0.31386722
2019.5;0.00294105;0.384711743;0.037426498;0.004321374
2020;0.004050393;0.45484486;0.037426498;0.004321374
2020.5;0.007577098;0.8309093;0.029383778;0.017033339
2021;0.007577098;0.8309093;0.029383778;0.017033339
2021.5;0.007577098;0.8309093;0.010723865;0.002166062
2022;0.00141999;0.130333768;0.010723865;0.002166062
2022.5;0.001484917;0.230448921;0.117271296;0.11058971
2023;0.004890743;0.728353782;0.117271296;0.11058971
2024;0.014194906;1.284994387;1.903795143;1.431363764
2024.5;0.004356847;0.610127613;0.252853031;0.071882007
2025;0.004285898;0.667452953;0.190331698;0.187520721
2025.5;0.001397264;0.47348697;1.502290528;0.983175072
2026;0.005035652;0.599337133;1.502290528;0.983175072
2026.5;0.003023001;0.423245874;1.502290528;0.983175072
2027;0.00304133;0.864807629;1.472024698;1.204119983
2027.5;0.005680179;0.978864984;1.472024698;1.204119983
2028;0.047829553;1.779055089;0.267171728;0.252853031
2028.5;0.002737183;0.273001272;0.267171728;0.252853031
2029;0.00326553;0.427323786;0.010723865;0.002166062
2029.5;0.001427566;0.113943352;0.010723865;0.002166062
2030;0.003338801;0.540954809;0.010723865;0.002166062
2030.5;0.002606615;0.176091259;0.010723865;0.002166062
2031;0.005427201;0.726319612;0.029383778;0.021189299
2031.5;0.006187834;0.72427587;0.133538908;0.173186268
2032;0.00703154;0.769007871;0.133538908;0.173186268
2032.5;0.005760543;0.711807229;0.33243846;0.187520721
2033;0.01126375;1.005395032;0.33243846;0.187520721
2033.5;0.002560205;0.431363764;0.222716471;0.633468456
2034;0.00146544;0.423245874;0.06069784;0.521138084
2034.5;0.000995564;0.427323786;0.06069784;0.521138084
2035;0.003685592;0.51851394;0.093421685;0.673020907
2035.5;0.006786831;0.696793085;0.840106094;0.952792443
2036;0.003948193;0.837272703;1.380211242;1.028977705
2036.5;0.001469768;0.327358934;1.380211242;1.028977705
2037;0.017659274;1.760799312;1.354300562;1.176091259
2037.5;0.018773291;1.274157849;0.45484486;0.740362689
2038;0.003754486;0.547159121;0.720159303;0.940516485
2038.5;0.004360072;0.52179165;0.720159303;0.940516485
2039;0.004208486;0.62324929;0.292256071;0.698970004
2039.5;0.001375618;0.342422681;0.292256071;0.698970004
2040;0.007310277;0.701136066;0.326335861;0.738780558
2040.5;0.024105802;1.320146286;0.326335861;0.738780558
2041;0.006446787;0.352182518;0.113943352;0.029383778
2041.5;0.003894394;0.311753861;0.113943352;0.029383778
2042;0.002824566;0.431363764;0.010723865;0.002166062
2044.5;0.001875354;0.352182518;0.010723865;0.008600172
2045;0.004557806;0.599337133;0.010723865;0.008600172
2045.5;0.002181186;0.267171728;0.127104798;0.002166062
2046;0.007811766;0.837272703;0.127104798;0.002166062
2046.5;0.004984134;0.62065648;0.010723865;0.008600172
2047;0.005112917;0.550228353;0.010723865;0.004321374
2047.5;0.003494999;0.342422681;0.010723865;0.004321374
2048;0.003531616;0.278753601;0.010723865;0.002166062
2048.5;0.004232141;0.48784512;0.010723865;0.002166062
2049;0.00200182;0.255272505;0.010723865;0.002166062
2049.5;0.002372357;0.197280558;0.010723865;0.002166062
2050;0.0024393;0.380211242;0.010723865;0.004321374
2050.5;0.00410955;0.50174373;0.010723865;0.004321374
2051;0.00138103;0.197280558;0.010723865;0.002166062
2051.5;0.00092298;0.130333768;0.010723865;0.002166062
2052;0.000831962;0.010723865;0.010723865;0.002166062
2052.5;0.007053974;0.480725379;0.309630167;0.544068044
2053;0.040008636;1.511883361;1.129367596;1.007320953
2053.5;0.032185459;1.383366483;1.129367596;1.007320953
2054;0.003639297;0.138302698;0.021189299;0.002166062
2054.5;0.000940315;0.096910013;0.021189299;0.002166062
2055;0.000693232;0;0.010723865;0.002166062
2055.5;0.000519756;0.088136089;0.010723865;0.002166062
2056;0.000613008;0.06069784;0.010723865;0.002166062
2056.5;0.001718573;0.284430734;0.010723865;0.002166062
2057;0.009291512;1.029383778;0.103803721;0.002166062
2057.5;0.00092623;0.122215878;0.010723865;0.002166062
2058;0.000521925;0.021189299;0.010723865;0.002166062
2058.5;0.001106041;0.176091259;0.010723865;0.002166062
2059;0.000640112;0;0.064457989;0.002166062
2059.5;0.002324842;0.2955671;0.064457989;0.002166062
2060;0.000729003;0;0.010723865;0.002166062
2060.5;0.001448127;0.122215878;0.010723865;0.002166062
2061;0.000568553;0.021189299;0.010723865;0.002166062
2061.5;0.000466616;0.021189299;0.010723865;0.002166062
2062;0.003977242;0.607455023;0.113943352;0.033423755
2062.5;0.001445962;0.249198357;0.010723865;0.002166062
2063;0.001295521;0.138302698;0.010723865;0.002166062
2063.5;0.001742364;0.375663614;0.010723865;0.002166062
2064;0.00124464;0.088136089;0.010723865;0.002166062
2064.5;0.001084381;0;0.010723865;0.002166062
2065;0.00168721;0.210853365;0.010723865;0.002166062
2065.5;0.002449017;0.16879202;0.010723865;0.002166062
2066;0.001895894;0.138302698;0.010723865;0.002166062
2066.5;0.002238438;0.088136089;0.010723865;0.002166062
2067;0.002392873;0.161368002;0.010723865;0.002166062
2067.5;0.002229797;0.031408464;0.010723865;0.002166062
2068;0.00225788;0.051152522;0.010723865;0.002166062
2068.5;0.001274953;0.138302698;0.010723865;0.002166062
2069;0.002454415;0.204119983;0.010723865;0.002166062
2069.5;0.003405596;0.505149978;0.136720567;0.029383778
2070;0.003754486;0.322219295;0.136720567;0.029383778
2070.5;0.004185904;0.356981401;0.117271296;0.008600172
2071;0.005534413;0.540954809;0.204119983;0.021189299
2071.5;0.004328899;0.337459261;0.204119983;0.021189299
2072;0.004280522;0.249198357;0.086359831;0.037426498
2072.5;0.004936905;0.922984816;0.086359831;0.037426498
2073;0.010755642;0.726319612;0.1430148;0.06069784
2073.5;0.008816201;0.694605199;0.1430148;0.06069784
2074;0.004679197;0.511883361;0.413299764;0.338456494
2074.5;0.013058532;0.855821905;0.413299764;0.338456494
2075;0.009142701;0.51851394;0.352182518;0.649334859
2075.5;0.014320986;0.962606073;0.352182518;0.649334859
2076;0.014047766;0.873611197;0.149219113;0.004321374
2076.5;0.005566571;0.322219295;0.149219113;0.004321374
2077;0.007374329;0.393575203;0.071882007;0.002166062
2077.5;0.020361283;1.029383778;0.071882007;0.002166062
2078;0.056904851;1.551449998;0.701567985;0.820857989
2078.5;0.010978012;1.055951405;0.701567985;0.820857989
2079;0.021147936;1.156851901;0.161368002;0.562292864
2079.5;0.004797332;0.371067862;0.025305865;0.424881637
2080;0.003727576;0.62838893;0.025305865;0.424881637
2080.5;0.00261309;0.278753601;0.068185862;0.432969291
2081;0.007407419;0.615423953;0.049218023;0.568201724
2081.5;0.051769747;1.753583059;0.049218023;0.568201724
2082;0.054660924;1.677150521;0.404833717;0.657055853
2082.5;0.402261382;2.081887139;0.404833717;0.657055853
2083;0.076248929;1.552059534;0.359835482;0.385606274
2083.5;0.018877259;1.058805487;0.359835482;0.385606274
2084;0.008589527;0.261262869;0.484299839;0.294466226
2084.5;0.027094665;1.215505378;0.093421685;0.285557309
2085;0.015087188;0.795880017;0.093421685;0.285557309
2085.5;0.046143841;1.49762065;0.195899652;1.011570444
2086;0.008302024;0.393575203;0.851258349;0.695481676
2086.5;0.093596769;1.927242006;0.851258349;0.695481676
2087;0.008813009;0.33243846;0.173186268;0.002166062
2087.5;0.003098469;0;0.173186268;0.002166062
2088;0.007278247;0.273001272;0.041392685;0.002166062
2088.5;0.022304623;1.072801149;0.041392685;0.002166062
2089;0.013153343;0.591064607;0.010723865;0.002166062
2089.5;0.093937978;1.326847699;0.010723865;0.002166062
2090;0.076558528;1.285557309;0.041392685;0.002166062
2090.5;0.032769811;0.734399743;0.041392685;0.002166062
2091;0.00835528;0.515211304;0.230448921;0.004321374
2091.5;0.009280884;0.761551989;0.230448921;0.004321374
2092;0.037446419;1.390493527;0.986771734;0.705863712
2092.5;0.032034205;1.287241711;0.986771734;0.705863712
2093;0.003149133;0.311753861;0.46686762;0.008600172
2093.5;0.012035359;0.877946952;0.46686762;0.008600172
2094;0.00650348;0.604765885;0.540329475;0.206825876
2094.5;0.005092529;0.347330015;0.540329475;0.206825876
2095;0.007352979;0.423245874;0.010723865;0.002166062
2095.5;0.002700498;0.352182518;0.010723865;0.002166062
2096;0.004315999;0.384711743;0.010723865;0.002166062
2096.5;0.008695961;0.540954809;0.010723865;0.002166062
2097;0.008238109;0.728353782;0.656098202;0.004321374
2097.5;0.107379583;1.354108439;0.656098202;0.004321374
2098;0.474580452;2.156700553;0.010723865;0.002166062
2098.5;0.081437326;1.384263786;0.010723865;0.002166062
2099;0.383815366;2.022118934;0.010723865;0.002166062
2099.5;0.376987336;2.03802374;0.010723865;0.002166062
2100;0.001136364;0.366422957;0.010723865;0.002166062
2100.5;0.000833046;0.06069784;0.010723865;0.002166062
2101;0.002028838;0.010723865;0.010723865;0.002166062
2101.5;0.001306345;0.021189299;0.010723865;0.002166062
2102;0.001209994;0.041392685;0.010723865;0.002166062
2102.5;0.000761519;0;0.010723865;0.002166062
2103;0.00219523;0.105510185;0.010723865;0.002166062
2103.5;0.005598727;0.525044807;0.010723865;0.002166062
2104;0.003812607;0.230448921;0.010723865;0.002166062
2104.5;0.003209491;0.021189299;0.010723865;0.002166062
2105;0.002909775;0.243038049;0.010723865;0.002166062
2105.5;0.003199791;0;0.010723865;0.002166062
2106;0.00726757;0.720159303;0.010723865;0.002166062
2106.5;0.001756422;0.204119983;0.010723865;0.002166062
2107;0.002708051;0.301029996;0.010723865;0.002166062
2107.5;0.002594743;0.224014811;0.010723865;0.002166062
2108;0.002623882;0.204119983;0.010723865;0.002166062
2108.5;0.003169612;0.146128036;0.010723865;0.002166062
2109;0.005244879;0.130333768;0.010723865;0.002166062
2109.5;0.002392873;0.041392685;0.010723865;0.002166062
2110;0.002116364;0.146128036;0.010723865;0.002166062
2110.5;0.002396112;0.088136089;0.010723865;0.002166062
2111;0.009110806;0.785329835;0.010723865;0.002166062
2111.5;0.0036253;0.389166084;0.010723865;0.002166062
2112;0.00334742;0.051152522;0.010723865;0.002166062
2112.5;0.006027247;0.47348697;0.010723865;0.002166062
2113;0.001699106;0.224014811;0.010723865;0.002166062
2113.5;0.002840746;0.224014811;0.010723865;0.002166062
2114;0.002390713;0.153814864;0.010723865;0.002166062
2114.5;0.001926161;0.161368002;0.010723865;0.002166062
2115;0.002484644;0.210853365;0.010723865;0.002166062
2115.5;0.004266546;0.665111737;0.010723865;0.002166062
2116;0.003967559;0.568201724;0.010723865;0.002166062
2116.5;0.00376525;0.667452953;0.010723865;0.002166062
2117;0.003687745;0.515211304;0.010723865;0.002166062
2117.5;0.003484228;0.249198357;0.010723865;0.002166062
2118;0.003601612;0.197280558;0.010723865;0.002166062
2118.5;0.003157756;0.366422957;0.010723865;0.002166062
2119;0.005898736;0.439332694;0.010723865;0.002166062
2119.5;0.003589767;0.306425028;0.010723865;0.002166062
2120;0.003666213;0.337459261;0.010723865;0.002166062
2120.5;0.004477219;0.243038049;0.010723865;0.002166062
2121;0.003252598;0.122215878;0.010723865;0.002166062
2121.5;0.002384235;0.210853365;0.010723865;0.002166062
2122;0.003762021;0.462397998;0.010723865;0.002166062
2122.5;0.002790047;0.010723865;0.010723865;0.002166062
2123;0.008653391;0.849726444;0.010723865;0.002166062
2123.5;0.002508393;0.190331698;0.010723865;0.002166062
2124;0.002549411;0.138302698;0.010723865;0.002166062
2124.5;0.002379915;0.183269844;0.010723865;0.002166062
2125;0.000900227;0.33243846;0.010723865;0.002166062
2125.5;0.00055012;0.16879202;0.010723865;0.002166062
2126;0.002154178;0.419129308;0.010723865;0.002166062
2126.5;0.002175785;0.290034611;0.010723865;0.002166062
2127;0.002608773;0.484299839;0.010723865;0.002166062
2127.5;0.005148325;0.462397998;0.010723865;0.002166062
2128;0.003764174;0;0.010723865;0.002166062
2128.5;0.005973705;0.267171728;0.010723865;0.002166062
2129;0.004567476;0.491361694;0.010723865;0.002166062
2129.5;0.004826324;0.427323786;0.010723865;0.002166062
2130;0.003686668;0.051152522;0.010723865;0.002166062
2130.5;0.0032332;0.243038049;0.010723865;0.002166062
2131;0.002328082;0.138302698;0.010723865;0.002166062
2131.5;0.002287042;0.010723865;0.010723865;0.002166062
2132;0.001660171;0;0.010723865;0.002166062
2132.5;0.00167315;0.010723865;0.010723865;0.002166062
2133;0.00157688;0.021189299;0.010723865;0.002166062
2133.5;0.002359399;0.021189299;0.010723865;0.002166062
2134;0.000246392;0.070037867;0.010723865;0.002166062
2134.5;0.002333481;0.130333768;0.010723865;0.002166062
2135;0.001923999;0.113943352;0.010723865;0.002166062
2135.5;0.001462194;0;0.010723865;0.002166062
2136;0.000570722;0.393575203;0.010723865;0.002166062
2136.5;0.000365739;0.079181246;0.010723865;0.002166062
2137;0.000752848;0.010723865;0.010723865;0.002166062
2137.5;0.00049156;0.183269844;0.010723865;0.002166062
2138;0.001219739;0.290034611;0.010723865;0.002166062
2138.5;0.001267375;0.183269844;0.010723865;0.002166062
2139;0.000692148;0.161368002;0.010723865;0.002166062
2139.5;0.001998578;0.153814864;0.010723865;0.002166062
2140;0.000596745;0;0.130333768;0.158362492
2140.5;0.000206241;0.224014811;0.181843588;0.008600172
2141;0.000597829;0;0.181843588;0.008600172
2141.5;0.00092298;0.031408464;0.029383778;0.002166062
2142;0.000645533;0.088136089;0.029383778;0.002166062
2142.5;0.000604334;0;0.010723865;0.002166062
2143;0.000397198;0;0.010723865;0.002166062
2143.5;0.000366824;0;0.010723865;0.002166062
2144;0.000581565;0.041392685;0.010723865;0.002166062
2144.5;0.009450896;0.885078384;0.164352856;0.033423755
2145;0.001302016;0;0.164352856;0.033423755
2145.5;0.001938051;0.051152522;0.010723865;0.002166062
2146;0.001088713;0.16879202;0.010723865;0.002166062
2146.5;0.001313923;0.138302698;0.010723865;0.002166062
2147;0.000963065;0.079181246;0.010723865;0.002166062
2147.5;0.001274953;0.096910013;0.010723865;0.002166062
2148;0.003840589;0.615423953;0.010723865;0.002166062
2148.5;0.005405755;0.565257343;0.010723865;0.002166062
2149;0.004523424;0.33243846;0.010723865;0.002166062
2149.5;0.007598437;0.599337133;0.010723865;0.002166062
2150;0.000968482;0.249198357;0.010723865;0.002166062
2150.5;0.002089351;0;0.010723865;0.002166062
2151;0.004750082;0.678973376;0.010723865;0.002166062
2151.5;0.005555852;0.525044807;0.010723865;0.002166062
2152;0.000971732;0.146128036;0.010723865;0.002166062
2152.5;0.003573615;0.469822016;0.010723865;0.002166062
2153;0.003131886;0.380211242;0.010723865;0.002166062
2153.5;0.006070076;0.660391098;0.010723865;0.002166062
2154;0.002609852;0.261262869;0.010723865;0.002166062
2154.5;0.002760919;0.153814864;0.010723865;0.002166062
2155;0.004274072;0.230448921;0.010723865;0.002166062
2155.5;0.001222987;0;0.010723865;0.002166062
2156;0.002586109;0.204119983;0.010723865;0.002166062
2156.5;0.00040913;0;0.010723865;0.002166062
2157;0.00027786;0.122215878;0.010723865;0.002166062
2157.5;0.000886142;0;0.010723865;0.002166062
2158;0.001337736;0;0.010723865;0.002166062
2158.5;0.000744177;0;0.010723865;0.002166062
2159;0.002378836;0.138302698;0.010723865;0.002166062
2159.5;0.002668127;0;0.010723865;0.002166062
2160;0.000999897;0;0.010723865;0.002166062
2160.5;0.000879641;0.088136089;0.010723865;0.002166062
2161;0.003880406;0.249198357;0.010723865;0.002166062
2161.5;0.003852427;0.079181246;0.010723865;0.002166062
2162;0.002901147;0.088136089;0.010723865;0.002166062
2162.5;0.002636832;0.306425028;0.010723865;0.002166062
2163;0.001722899;0.427323786;0.010723865;0.002166062
2163.5;0.001856976;0.217483944;0.010723865;0.002166062
2164;0.000960898;0.06069784;0.010723865;0.002166062
2164.5;0.002797598;0.197280558;0.010723865;0.002166062
2165;0.00347992;0.070037867;0.010723865;0.002166062
2165.5;0.003768479;0.439332694;0.010723865;0.002166062
2166;0.005395032;0.728353782;0.010723865;0.002166062
2166.5;0.003676979;0.197280558;0.010723865;0.002166062
2167;0.002901147;0.204119983;0.010723865;0.002166062
2167.5;0.003424986;0.317018101;0.010723865;0.002166062
2168;0.007694448;0.559308011;0.010723865;0.002166062
2168.5;0.003361426;0.021189299;0.010723865;0.002166062
2169;0.002275162;0;0.010723865;0.002166062
2169.5;0.016939371;1.053078443;0.010723865;0.002166062
2170;0.0025343;0.645913275;0.010723865;0.002166062
2170.5;0.00372327;0.317018101;0.010723865;0.002166062
2171;0.005319962;0.51851394;0.010723865;0.002166062
2171.5;0.006048662;0.591064607;0.010723865;0.002166062
2172;0.002939972;0.113943352;0.010723865;0.002166062
2172.5;0.001013979;0.469822016;0.010723865;0.002166062
2173;0.004880007;0.47348697;0.010723865;0.002166062
2173.5;0.004049317;0.156094631;0.010723865;0.002166062
2174;0.003097391;0.51851394;0.010723865;0.002166062
2174.5;0.001849408;0;0.010723865;0.002166062
2175;0.004420261;0.243038049;0.010723865;0.002166062
2175.5;0.002186588;0.284430734;0.010723865;0.002166062
2176;0.003977242;0.342422681;0.010723865;0.002166062
2176.5;0.003676979;0.021189299;0.010723865;0.002166062
2177;0.002398272;0.105510185;0.010723865;0.002166062
2177.5;0.004697456;0.458637849;0.010723865;0.002166062
2178;0.00393313;0.550228353;0.010723865;0.002166062
2178.5;0.002482484;0.568201724;0.010723865;0.002166062
2179;0.003056424;0;0.010723865;0.002166062
2179.5;0.002874184;0.423245874;0.010723865;0.002166062
2180;0.003416368;0.088136089;0.010723865;0.002166062
2180.5;0.003026236;0;0.010723865;0.002166062
2181;0.003690974;0.447158031;0.010723865;0.002166062
2181.5;0.002123927;0.311753861;0.010723865;0.002166062
2182;0.002002901;0.204119983;0.010723865;0.002166062
2182.5;0.002925952;0.113943352;0.010723865;0.002166062
2183;0.002060176;0.643452676;0.010723865;0.002166062
2183.5;0.001658007;0.010723865;0.010723865;0.002166062
2184;0.001374536;0.337459261;0.010723865;0.002166062
2184.5;0.002241679;0.243038049;0.010723865;0.002166062
2185;0.002062337;0.716003344;0.010723865;0.002166062
2185.5;0.002449017;0;0.010723865;0.002166062
2186;0.002137972;0.361727836;0.010723865;0.002166062
2186.5;0.002266521;0.105510185;0.010723865;0.002166062
2187;0.002130409;0.707570176;0.010723865;0.002166062
2187.5;0.0022568;0.643452676;0.010723865;0.002166062
2188;0.002267601;0;0.010723865;0.002166062
2188.5;0.000768022;0.707570176;0.010723865;0.002166062
2189;0.001770479;0.68797462;0.010723865;0.002166062
2189.5;0.002397192;0;0.010723865;0.002166062
2190;0.002229797;0.096910013;0.010723865;0.002166062
2190.5;0.002472768;0.010723865;0.010723865;0.002166062
2191;0.000952232;0.041392685;0.010723865;0.002166062
2191.5;0.002570998;0.088136089;0.010723865;0.002166062
2192;0.004097719;0.342422681;0.010723865;0.002166062
2192.5;0.002173624;0.742332282;0.010723865;0.002166062
2193;0.003232123;0.547159121;0.010723865;0.002166062
2193.5;0.00405362;0.707570176;0.010723865;0.002166062
2194;0.002994967;0;0.010723865;0.002166062
2194.5;0.001957507;0.146128036;0.010723865;0.002166062
2195;0.003002515;0.698970004;0.010723865;0.002166062
2195.5;0.004182678;0.284430734;0.010723865;0.002166062
2196;0.002290282;0.146128036;0.010723865;0.002166062
2196.5;0.002836432;0.096910013;0.010723865;0.002166062
2197;0.002511631;0.138302698;0.010723865;0.002166062
2197.5;0.002631437;0.46612587;0.010723865;0.002166062
2198;0.001776967;0.010723865;0.010723865;0.002166062
2198.5;0.003308632;0.153814864;0.010723865;0.002166062
2199;0.003764174;0;0.010723865;0.002166062
2199.5;0.003880406;0.146128036;0.010723865;0.002166062
2200;0.005540845;0.885078384;0.010723865;0.002166062
2200.5;0.000998814;0.255272505;0.010723865;0.002166062
2201;0.003655447;0.788875116;0.010723865;0.002166062
2201.5;0.002546173;0.574031268;0.010723865;0.002166062
2202;0.003315097;0.531478917;0.010723865;0.002166062
2202.5;0.001450291;0.153814864;0.010723865;0.002166062
2203;0.002382075;0.204119983;0.010723865;0.002166062
2203.5;0.00225356;0.138302698;0.010723865;0.002166062
2204;0.002436061;0.462397998;0.010723865;0.002166062
2204.5;0.002278402;0.146128036;0.010723865;0.002166062
2205;0.001577962;0.375663614;0.010723865;0.002166062
2205.5;0.002316202;0;0.010723865;0.002166062
2206;0.002173624;0.384711743;0.010723865;0.002166062
2206.5;0.002278402;0.284430734;0.010723865;0.002166062
2207;0.002337801;0.525044807;0.010723865;0.002166062
