Depth;Sus;Cond;Auppm;Sperc
2073.5;0.48440662;0.694605199;;
2073.8;;;0.413299764;0.338456494
2074.0;0.31874139;0.511883361;;
2074.5;0.607723024;0.855821905;;
2074.7;;;0.371067862;0
2075.0;0.495197318;0.51851394;;
2075.5;0.63873878;0.962606073;;
2075.7;;;0.149219113;0.004321374
2076.0;0.632204133;0.873611197;;
2076.5;0.359835482;0.322219295;;
2076.6;;;0.071882007;0.002166062
2077.0;0.433369747;0.393575203;;
2077.5;0.763427994;1.029383778;;
2077.6;;;0.670245853;0
2078.0;1.176091259;1.551449998;;
2078.5;0.551449998;1.055951405;;
2078.5;;;0.161368002;0.562292864
2079.0;0.777426822;1.156851901;;
2079.3;;;0.025305865;0.424881637
2079.5;0.324436798;0.371067862;;
2080.0;0.269979677;0.62838893;;
2080.2;;;0.089905111;0.426511261
2080.5;0.205068964;0.278753601;;
2081.0;0.434608819;0.615423953;0.049218023;0.568201724
2081.5;1.135450699;1.753583059;;
2081.8;;;0.404833717;0.657055853
2082.0;1.15873932;1.677150521;;
2082.5;2.18610838;2.081887139;;
2082.7;;;0.318063335;0
2083.0;1.305190092;1.552059534;;
2083.5;0.735798438;1.058805487;;
2083.6;;;0.369215857;0
2084.0;0.476759192;0.261262869;;
2084.5;;;0.093421685;0.285557309
2084.5;0.871426979;1.215505378;;
2085.0;0.656577291;0.795880017;;
2085.4;;;0.195899652;1.011570444
2085.5;1.086715664;1.49762065;;
2085.8;;;0.643452676;0
2086.0;0.46686762;0.393575203;;
2086.5;1.39880773;1.927242006;;
2086.6;;;0.173186268;0.002166062
2087.0;0.484299839;0.33243846;;
2087.5;0.234517284;0;;
2087.6;;;0.041392685;0.002166062
2088.0;0.42975228;0.273001272;;
2088.5;0.797267541;1.072801149;;
2088.6;;;0.010723865;0.002166062
2089.0;0.610127613;0.591064607;;
2089.5;1.400494817;1.326847699;;
2089.6;;;0.041392685;0.002166062
2090.0;1.30701441;1.285557309;;
2090.5;0.946329427;0.734399743;;
2090.6;;;0.230448921;0.004321374
2091.0;0.468716472;0.515211304;;
2091.5;0.499687083;0.761551989;;
2091.6;;;0.821513528;0
2092.0;1.000217093;1.390493527;;
2092.5;0.937267072;1.287241711;;
2092.6;;;0.46686762;0.008600172
2093.0;0.237480902;0.311753861;;
2093.5;0.580924976;0.877946952;;
2093.6;;;0.480006943;0
2094.0;0.399457385;0.604765885;;
2094.5;0.338356873;0.347330015;;
2094.6;;;0.010723865;0.002166062
2095.0;0.432568465;0.423245874;;
2095.5;0.210519164;0.352182518;;
2095.6;;;0.010723865;0.002166062
2096.0;0.300758477;0.384711743;;
2096.5;0.48036631;0.540954809;;
2096.6;;;0.729974286;0
2097.0;0.464638559;0.728353782;;
2097.5;1.463146137;1.354108439;;
2097.6;;;0.010723865;0.002166062
2098.0;2.29939833;2.156700553;;
2098.5;1.334956116;1.384263786;;
2098.6;;;0.010723865;0.002166062
2099.0;2.155336037;2.022118934;;
2099.5;2.143717227;2.03802374;;
2099.6;;;0.010723865;0.002166062
2100.0;0.101059355;0.366422957;;
2100.5;0.076276255;0.06069784;;
2101.0;0.16680001;0.010723865;;
2101.5;0.114360743;0.021189299;;
2102.0;0.106870544;0.041392685;;
2102.5;0.070222633;0;;
2103.0;0.1780412;0.105510185;;
2103.5;0.36125552;0.525044807;;
2104.0;0.274561925;0.230448921;;
2104.5;0.240985819;0.021189299;;
2105.0;0.223301205;0.243038049;;
2105.5;0.240424433;0;;
2106.0;0.429348473;0.720159303;;
2106.5;0.147753594;0.204119983;;
2107.0;0.210986974;0.301029996;;
2107.5;0.203916359;0.224014811;;
2108.0;0.205745541;0.204119983;;
2108.5;0.238673243;0.146128036;;
2109.0;0.345373731;0.130333768;;
2109.5;0.191031609;0.041392685;;
2110.0;0.172748839;0.146128036;;
2110.5;0.191241362;0.088136089;;
2111.0;0.494154594;0.785329835;;
2111.5;0.264404575;0.389166084;;
2112.0;0.248892408;0.051152522;;
2112.5;0.379758616;0.47348697;;
2113.0;0.143639235;0.224014811;;
2113.5;0.219125891;0.224014811;;
2114.0;0.190891717;0.153814864;;
2114.5;0.159717546;0.161368002;;
2115.0;0.196935743;0.210853365;;
2115.5;0.298252506;0.665111737;;
2116.0;0.282791991;0.568201724;;
2116.5;0.272015754;0.667452953;;
2117.0;0.267816822;0.515211304;;
2117.5;0.256597493;0.249198357;;
2118.0;0.263103228;0.197280558;;
2118.5;0.237983339;0.366422957;;
2119.0;0.374289988;0.439332694;;
2119.5;0.26245109;0.306425028;;
2120.0;0.266643211;0.337459261;;
2120.5;0.308831097;0.243038049;;
2121.0;0.243472126;0.122215878;;
2121.5;0.190471771;0.210853365;;
2122.0;0.271841607;0.462397998;;
2122.5;0.216033878;0.010723865;;
2123.0;0.478927056;0.849726444;;
2123.5;0.198450886;0.190331698;;
2124.0;0.201055564;0.138302698;;
2124.5;0.190191581;0.183269844;;
2125.0;0.081887139;0.33243846;;
2125.5;0.051827567;0.16879202;;
2126.0;0.175294322;0.419129308;;
2126.5;0.176742213;0.290034611;;
2127.0;0.204798038;0.484299839;;
2127.5;0.340939602;0.462397998;;
2128.0;0.271957713;0;;
2128.5;0.377488383;0.267171728;;
2129.0;0.313287071;0.491361694;;
2129.5;0.325823419;0.427323786;;
2130.0;0.267758217;0.051152522;;
2130.5;0.242355049;0.243038049;;
2131.0;0.186815124;0.138302698;;
2131.5;0.184123354;0.010723865;;
2132.0;0.14082218;0;;
2132.5;0.14176323;0.010723865;;
2133.0;0.134734764;0.021189299;;
2133.5;0.188858204;0.021189299;;
2134.0;0.023972257;0.070037867;;
2134.5;0.187168066;0.130333768;;
2135.0;0.159567193;0.113943352;;
2135.5;0.126212607;0;;
2136.0;0.053654558;0.393575203;;
2136.5;0.035129431;0.079181246;;
2137.0;0.069483094;0.010723865;;
2137.5;0.046592704;0.183269844;;
2138.0;0.107633878;0.290034611;;
2138.5;0.111346541;0.183269844;;
2139.0;0.064270753;0.161368002;;
2139.5;0.164724524;0.153814864;;
2139.9;;;0.130333768;0.158362492
2140.0;0.055951405;0;;
2140.5;;;0.181843588;0.008600172
2140.5;0.020154032;0.224014811;;
2141.0;0.056046844;0;;
2141.4;;;0.029383778;0.002166062
2141.5;0.083771283;0.031408464;;
2142.0;0.060225524;0.088136089;;
2142.4;;;0.010723865;0.002166062
2142.5;0.056619037;0;;
2143.0;0.03802374;0;;
2143.3;;;0.010723865;0.002166062
2143.5;0.035229556;0;;
2144.0;0.054613055;0.041392685;;
2144.3;;;0.164352856;0.033423755
2144.5;0.505149978;0.885078384;;
2145.0;0.114026862;0;;
2145.4;;;0.010723865;0.002166062
2145.5;0.160543558;0.051152522;;
2146.0;0.09725731;0.16879202;;
2146.5;0.114944416;0.138302698;;
2147.0;0.087071206;0.079181246;;
2147.5;0.111934276;0.096910013;;
2148.0;0.276059493;0.615423953;;
2148.5;0.3526648;0.565257343;;
2149.0;0.311117843;0.33243846;;
2149.5;0.441695136;0.599337133;;
2150.0;0.087515224;0.249198357;;
2150.5;0.170921459;0;;
2151.0;0.32216759;0.678973376;;
2151.5;0.359361103;0.525044807;;
2152.0;0.087781418;0.146128036;;
2152.5;0.261560229;0.469822016;;
2153.0;0.236474279;0.380211242;;
2153.5;0.381566296;0.660391098;;
2154.0;0.204865786;0.261262869;;
2154.5;0.214247608;0.153814864;;
2155.0;0.298634783;0.230448921;;
2155.5;0.107888025;0;;
2156.0;0.203372897;0.204119983;;
2156.5;0.039116555;0;;
2157.0;0.026941628;0.122215878;;
2157.5;0.080716655;0;;
2158.0;0.116773727;0;;
2158.5;0.068742293;0;;
2159.0;0.190121505;0.138302698;;
2159.5;0.208508538;0;;
2160.0;0.090081618;0;;
2160.5;0.080175366;0.088136089;;
2161.0;0.278181785;0.249198357;;
2161.5;0.276691529;0.079181246;;
2162.0;0.22278148;0.088136089;;
2162.5;0.206556044;0.306425028;;
2163.0;0.145351817;0.427323786;;
2163.5;0.154880245;0.217483944;;
2164.0;0.086893471;0.06069784;;
2164.5;0.216495788;0.197280558;;
2165.0;0.256356886;0.070037867;;
2165.5;0.272189831;0.439332694;;
2166.0;0.352182518;0.728353782;;
2166.5;0.267230413;0.197280558;;
2167.0;0.22278148;0.204119983;;
2167.5;0.253277413;0.317018101;;
2168.0;0.445214876;0.559308011;;
2168.5;0.249687428;0.021189299;;
2169.0;0.183341034;0;;
2169.5;0.697011269;1.053078443;;
2170.0;0.200097762;0.645913275;;
2170.5;0.269746373;0.317018101;;
2171.0;0.348791468;0.51851394;;
2171.5;0.380663396;0.591064607;;
2172.0;0.225115357;0.113943352;;
2172.5;0.091227166;0.469822016;;
2173.0;0.328379603;0.47348697;;
2173.5;0.287073565;0.156094631;;
2174.0;0.234454008;0.51851394;;
2174.5;0.154347881;0;;
2175.0;0.305995883;0.243038049;;
2175.5;0.177464352;0.284430734;;
2176.0;0.283301229;0.342422681;;
2176.5;0.267230413;0.021189299;;
2177.0;0.191381142;0.105510185;;
2177.5;0.319626484;0.458637849;;
2178.0;0.280976519;0.550228353;;
2178.5;0.19679774;0.568201724;;
2179.0;0.232042664;0;;
2179.5;0.221153322;0.423245874;;
2180.0;0.252792371;0.088136089;;
2180.5;0.230257279;0;;
2181.0;0.26799259;0.447158031;;
2181.5;0.173259131;0.311753861;;
2182.0;0.16502163;0.204119983;;
2182.5;0.224274014;0.113943352;;
2183.0;0.168939214;0.643452676;;
2183.5;0.14066514;0.010723865;;
2184.0;0.119585775;0.337459261;;
2184.5;0.1811287;0.243038049;;
2185.0;0.169086357;0.716003344;;
2185.5;0.194653072;0;;
2186.0;0.174205227;0.361727836;;
2186.5;0.182771187;0.105510185;;
2187.0;0.173696047;0.707570176;;
2187.5;0.182129214;0.643452676;;
2188.0;0.182842459;0;;
2188.5;0.070776463;0.707570176;;
2189.0;0.148756851;0.68797462;;
2189.5;0.191311258;0;;
2190.0;0.180340961;0.096910013;;
2190.5;0.196176185;0.010723865;;
2191.0;0.086181805;0.041392685;;
2191.5;0.202420198;0.088136089;;
2192.0;0.289588953;0.342422681;;
2192.5;0.176597641;0.742332282;;
2193.0;0.242292905;0.547159121;;
2193.5;0.287297746;0.707570176;;
2194.0;0.228400359;0;;
2194.5;0.161891835;0.146128036;;
2195.0;0.228849308;0.698970004;;
2195.5;0.293969921;0.284430734;;
2196.0;0.18433647;0.146128036;;
2196.5;0.218863597;0.096910013;;
2197.0;0.198657087;0.138302698;;
2197.5;0.206218518;0.46612587;;
2198.0;0.149219113;0.010723865;;
2198.5;0.246683191;0.153814864;;
2199.0;0.271957713;0;;
2199.5;0.278181785;0.146128036;;
2200.0;0.3586961;0.885078384;;
2200.5;0.089993374;0.255272505;;
2201.0;0.266055214;0.788875116;;
2201.5;0.200850498;0.574031268;;
2202.0;0.247052175;0.531478917;;
2202.5;0.125318578;0.153814864;;
2203.0;0.190331698;0.204119983;;
2203.5;0.181915012;0.138302698;;
2204.0;0.193820026;0.462397998;;
2204.5;0.183554534;0.146128036;;
2205.0;0.13481437;0.375663614;;
2205.5;0.186037642;0;;
2206.0;0.176597641;0.384711743;;
2206.5;0.183554534;0.284430734;;
2207.0;0.187450213;0.525044807;;
2207.5;0.24390577;0.352182518;;
2208.0;0.076549425;0.041392685;;
2208.5;0.246929215;0.176091259;;
2209.0;0.192846115;0.337459261;;
2209.5;0.160843537;0.261262869;;
2210.0;0.184975191;0.210853365;;
2210.5;0.174423265;0;;
2211.0;0.127185816;0;;
2211.5;0.292477594;0.301029996;;
2212.0;0.425452701;0.301029996;;
2212.5;0.200645336;0.556302501;;
2212.7;;;0.010723865;0.002166062
2213.0;0.609594409;0.867762025;;
2213.5;0.125643892;0.356981401;;
2213.7;;;0.010723865;0.004321374
2214.0;0.117768295;0.190331698;;
2214.5;0.100715087;0.301029996;;
2214.5;;;0.010723865;0.002166062
2215.0;0.108649574;0;;
2215.4;;;0.010723865;0.002166062
2215.5;0.131217543;0.138302698;;
2216.0;0.134655142;0.439332694;;
2216.3;;;0.010723865;0.002166062
2216.5;0.163757524;0.176091259;;
2217.0;0.210586025;0.393575203;;
2217.2;;;0.307496038;0
2217.5;0.177608636;0.190331698;;
2217.9;;;1.003029471;0
2218.0;1.724480677;2.498655095;;
2218.5;1.224662529;1.682821723;;
2218.7;;;0.650307523;0.738780558
2219.0;0.713070326;1.205475037;;
2219.5;0.428620673;0.924279286;;
2219.5;;;0.103803721;0.209515015
2220.0;0.157456768;0.491361694;;
2220.3;;;0.021189299;0.002166062
2220.5;0.591621038;1.028367884;;
2221.0;0.386498966;0.69019608;;
2221.1;;;0.06069784;0.017033339
2221.5;0.581494542;1.02325246;;
2222.0;;;0.029383778;0.494154594
2222.0;0.531478917;1.162116141;;
2222.5;0.120820619;0.531478917;;
2222.7;;;0.010723865;0.615950052
2223.0;0.196935743;0.515211304;;
2223.5;;;0.033423755;0.004321374
2223.5;0.744488567;1.303735889;;
2224.0;0.327869569;0.574031268;;
2224.5;0.199343719;0.249198357;;
2225.0;0.108311273;0;;
2225.5;0.607990859;0.942008053;;
2226.0;0.50242712;0.458637849;;
2226.5;0.298088569;0.278753601;;
2227.0;0.29939833;0.197280558;;
2227.5;0.32888904;0.161368002;;
2228.0;0.33243846;0.80106053;;
2228.5;2.259142748;0.402261382;;
2228.6;;;0.025305865;0.002166062
2229.0;0.234327428;0.389166084;;
2229.5;0.084397519;0.427323786;;
2229.6;;;0.010723865;0.012837225
2230.0;0.065486348;0.122215878;;
2230.5;0.031307454;0.2955671;;
2230.6;;;0.010723865;0.033423755
2231.0;0.088667553;0.130333768;;
2231.5;0.138855085;0.311753861;;
2232.0;0.155943018;0.122215878;;
2232.5;0.07764039;0.153814864;;
2233.0;0.211854429;0.153814864;;
2233.5;0.05804623;0.021189299;;
2234.0;0.220173489;0.122215878;;
2234.5;0.080085085;0.122215878;;
2235.0;0.216561735;0.210853365;;
2235.5;0.199480915;0.122215878;;
2236.0;0.174205227;0.088136089;;
2236.4;;;0.010723865;0.008600172
2236.5;0.1096629;0.070037867;;
2237.0;0.107294785;0.146128036;;
2237.4;;;0.010723865;0.004321374
2237.5;0.055091511;0.122215878;;
2238.0;0.214313897;0.477121255;;
2238.4;;;0.010723865;0.012837225
2238.5;0.137986733;0.079181246;;
2239.0;0.193333344;0.284430734;;
2239.5;0.158814647;0.261262869;;
2240.0;0.11033714;0;;
2240.5;0.259414678;0.210853365;;
2241.0;0.198175798;0.161368002;0;0
