Depth;Sus;Cond;Auppm;Sperc
2206.5;0.183554534;0.284430734;0.010723865;0.002166062
2207;0.187450213;0.525044807;0.010723865;0.002166062
2207.5;0.24390577;0.352182518;0.010723865;0.002166062
2208;0.076549425;0.041392685;0.010723865;0.002166062
2208.5;0.246929215;0.176091259;0.010723865;0.002166062
2209;0.192846115;0.337459261;0.010723865;0.002166062
2209.5;0.160843537;0.261262869;0.010723865;0.002166062
2210;0.184975191;0.210853365;0.010723865;0.002166062
2210.5;0.174423265;0;0.010723865;0.002166062
2211;0.127185816;0;0.010723865;0.002166062
2211.5;0.292477594;0.301029996;0.010723865;0.002166062
2212;0.425452701;0.301029996;0.010723865;0.002166062
2212.5;0.200645336;0.556302501;0.010723865;0.002166062
2213;0.609594409;0.867762025;0.010723865;0.002166062
2213.5;0.125643892;0.356981401;0.010723865;0.002166062
2214;0.117768295;0.190331698;0.010723865;0.004321374
2214.5;0.100715087;0.301029996;0.010723865;0.004321374
2215;0.108649574;0;0.010723865;0.002166062
2215.5;0.131217543;0.138302698;0.010723865;0.002166062
2216;0.134655142;0.439332694;0.010723865;0.002166062
2216.5;0.163757524;0.176091259;0.010723865;0.002166062
2217;0.210586025;0.393575203;0.010723865;0.002166062
2217.5;0.177608636;0.190331698;0.376576957;0.260071388
2218;1.724480677;2.498655095;0.994756945;0.961421094
2218.5;1.224662529;1.682821723;0.994756945;0.961421094
2219;0.713070326;1.205475037;0.650307523;0.738780558
2219.5;0.428620673;0.924279286;0.650307523;0.738780558
2220;0.157456768;0.491361694;0.068185862;0.049218023
2220.5;0.591621038;1.028367884;0.021189299;0.002166062
2221;0.386498966;0.69019608;0.021189299;0.002166062
2221.5;0.581494542;1.02325246;0.06069784;0.017033339
2222;0.531478917;1.162116141;0.029383778;0.494154594
2222.5;0.120820619;0.531478917;0.029383778;0.494154594
2223;0.196935743;0.515211304;0.010723865;0.615950052
2223.5;0.744488567;1.303735889;0.033423755;0.004321374
2224;0.327869569;0.574031268;0.033423755;0.004321374
2224.5;0.199343719;0.249198357;0.033423755;0.004321374
2225;0.108311273;0;0.033423755;0.004321374
2225.5;0.607990859;0.942008053;0.033423755;0.004321374
2226;0.50242712;0.458637849;0.033423755;0.004321374
2226.5;0.298088569;0.278753601;0.033423755;0.004321374
2227;0.29939833;0.197280558;0.033423755;0.004321374
2227.5;0.32888904;0.161368002;0.033423755;0.004321374
2228;0.33243846;0.80106053;0.033423755;0.004321374
2228.5;2.259142748;0.402261382;0.033423755;0.004321374
2229;0.234327428;0.389166084;0.025305865;0.002166062
2229.5;0.084397519;0.427323786;0.025305865;0.002166062
2230;0.065486348;0.122215878;0.010723865;0.012837225
2230.5;0.031307454;0.2955671;0.010723865;0.012837225
2231;0.088667553;0.130333768;0.010723865;0.033423755
2231.5;0.138855085;0.311753861;0.010723865;0.033423755
2232;0.155943018;0.122215878;0.010723865;0.033423755
2232.5;0.07764039;0.153814864;0.010723865;0.033423755
2233;0.211854429;0.153814864;0.010723865;0.033423755
2233.5;0.05804623;0.021189299;0.010723865;0.033423755
2234;0.220173489;0.122215878;0.010723865;0.033423755
2234.5;0.080085085;0.122215878;0.010723865;0.033423755
2235;0.216561735;0.210853365;0.010723865;0.033423755
2235.5;0.199480915;0.122215878;0.010723865;0.033423755
2236;0.174205227;0.088136089;0.010723865;0.033423755
2236.5;0.1096629;0.070037867;0.010723865;0.008600172
2237;0.107294785;0.146128036;0.010723865;0.008600172
2237.5;0.055091511;0.122215878;0.010723865;0.004321374
2238;0.214313897;0.477121255;0.010723865;0.004321374
2238.5;0.137986733;0.079181246;0.010723865;0.012837225
2239;0.193333344;0.284430734;0.010723865;0.012837225
2239.5;0.158814647;0.261262869;0.010723865;0.012837225
2240;0.11033714;0;0.010723865;0.012837225
2240.5;0.259414678;0.210853365;0.010723865;0.012837225
2241;0.198175798;0.161368002;0.010723865;0.012837225
